zipcode,subdistrict,province
14110,ไผ่จำศิล,อ่างทอง
14110,ศาลเจ้าโรงทอง,อ่างทอง
14110,ไผ่ดำพัฒนา,อ่างทอง
14110,สาวร้องไห้,อ่างทอง
14110,ท่าช้าง,อ่างทอง
14110,ยี่ล้น,อ่างทอง
14110,บางจัก,อ่างทอง
14110,ห้วยคันแหลน,อ่างทอง
14110,คลองขนาก,อ่างทอง
14110,ไผ่วง,อ่างทอง
14110,สี่ร้อย,อ่างทอง
14110,ม่วงเตี้ย,อ่างทอง
14110,หัวตะพาน,อ่างทอง
14110,หลักแก้ว,อ่างทอง
14110,ตลาดใหม่,อ่างทอง
14160,สามโก้,อ่างทอง
14160,ราษฎรพัฒนา,อ่างทอง
14160,อบทม,อ่างทอง
14160,โพธิ์ม่วงพันธ์,อ่างทอง
14160,มงคลธรรมนิมิต,อ่างทอง
15000,ทะเลชุบศร,ลพบุรี
15000,ท่าหิน,ลพบุรี
15000,กกโก,ลพบุรี
13240,โก่งธนู,ลพบุรี
15160,เขาพระงาม,ลพบุรี
15000,เขาสามยอด,ลพบุรี
15160,โคกกะเทียม,ลพบุรี
15000,โคกลำพาน,ลพบุรี
15210,โคกตูม,ลพบุรี
15000,งิ้วราย,ลพบุรี
15000,ดอนโพธิ์,ลพบุรี
15000,ตะลุง,ลพบุรี
15000,ท่าแค,ลพบุรี
15000,ท่าศาลา,ลพบุรี
15000,นิคมสร้างตนเอง,ลพบุรี
15000,บางขันหมาก,ลพบุรี
15000,บ้านข่อย,ลพบุรี
15000,ท้ายตลาด,ลพบุรี
15000,ป่าตาล,ลพบุรี
15000,พรหมมาสตร์,ลพบุรี
15000,โพธิ์เก้าต้น,ลพบุรี
15000,โพธิ์ตรุ,ลพบุรี
15000,สี่คลอง,ลพบุรี
15000,ถนนใหญ่,ลพบุรี
15140,พัฒนานิคม,ลพบุรี
15220,ช่องสาริกา,ลพบุรี
15140,มะนาวหวาน,ลพบุรี
15220,ดีลัง,ลพบุรี
15140,โคกสลุง,ลพบุรี
15140,ชอนน้อย,ลพบุรี
15140,หนองบัว,ลพบุรี
18220,ห้วยขุนราม,ลพบุรี
15140,น้ำสุด,ลพบุรี
15120,โคกสำโรง,ลพบุรี
15120,เกาะแก้ว,ลพบุรี
15120,ถลุงเหล็ก,ลพบุรี
15120,หลุมข้าว,ลพบุรี
15120,ห้วยโป่ง,ลพบุรี
15120,คลองเกตุ,ลพบุรี
15120,สะแกราบ,ลพบุรี
15120,เพนียด,ลพบุรี
15120,วังเพลิง,ลพบุรี
15120,ดงมะรุม,ลพบุรี
15120,วังขอนขว้าง,ลพบุรี
15120,วังจั่น,ลพบุรี
15120,หนองแขม,ลพบุรี
15130,ลำนารายณ์,ลพบุรี
15130,ชัยนารายณ์,ลพบุรี
15130,ศิลาทิพย์,ลพบุรี
15130,ห้วยหิน,ลพบุรี
15230,ม่วงค่อม,ลพบุรี
15130,บัวชุม,ลพบุรี
15130,ท่าดินดำ,ลพบุรี
15230,มะกอกหวาน,ลพบุรี
15130,ซับตะเคียน,ลพบุรี
15190,นาโสม,ลพบุรี
15130,หนองยายโต๊ะ,ลพบุรี
15130,เกาะรัง,ลพบุรี
15130,ท่ามะนาว,ลพบุรี
15130,นิคมลำนารายณ์,ลพบุรี
15230,ชัยบาดาล,ลพบุรี
15130,บ้านใหม่สามัคคี,ลพบุรี
15130,เขาแหลม,ลพบุรี
15150,ท่าวุ้ง,ลพบุรี
15150,บางคู้,ลพบุรี
15150,โพตลาดแก้ว,ลพบุรี
15150,บางลี่,ลพบุรี
15150,บางงา,ลพบุรี
15150,โคกสลุด,ลพบุรี
15180,เขาสมอคอน,ลพบุรี
15150,หัวสำโรง,ลพบุรี
15150,ลาดสาลี่,ลพบุรี
15150,บ้านเบิก,ลพบุรี
15150,มุจลินท์,ลพบุรี
15110,ไผ่ใหญ่,ลพบุรี
15110,บ้านทราย,ลพบุรี
15110,บ้านกล้วย,ลพบุรี
15110,ดงพลับ,ลพบุรี
